route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed
1,1,18713016,1 SPRING GARDEN TO MUMFORD TERM,,0,21090,9343,0,0
1,1,18713093,1 SPRING GARDEN TO MUMFORD TERM,,0,21109,9343,0,0
1,1,18713017,1 SPRING GARDEN TO MUMFORD TERM,,0,21146,9343,0,0
1,1,18713018,1 SPRING GARDEN TO MUMFORD TERM,,0,21097,9343,0,0
1,1,18713019,1 SPRING GARDEN TO MUMFORD TERM,,0,21120,9343,0,0
1,1,18713020,1 SPRING GARDEN TO MUMFORD TERM,,0,21142,9343,0,0
1,1,18713021,1 SPRING GARDEN TO MUMFORD TERM,,0,21090,9343,0,0
1,1,18713022,1 SPRING GARDEN TO MUMFORD TERM,,0,21109,9343,0,0
1,1,18713023,1 SPRING GARDEN TO MUMFORD TERM,,0,21146,9343,0,0
1,1,18713024,1 SPRING GARDEN TO MUMFORD TERM,,0,21097,9343,0,0
1,1,18713025,1 SPRING GARDEN TO MUMFORD TERM,,0,21120,9343,0,0
1,1,18713026,1 SPRING GARDEN TO MUMFORD TERM,,0,21142,9343,0,0
1,1,18713027,1 SPRING GARDEN TO MUMFORD TERM,,0,21090,9343,0,0
1,1,18713028,1 SPRING GARDEN TO MUMFORD TERM,,0,21109,9343,0,0
1,1,18713029,1 SPRING GARDEN TO MUMFORD TERM,,0,21146,9343,0,0
1,1,18713030,1 SPRING GARDEN TO MUMFORD TERM,,0,21097,9343,0,0
1,1,18713031,1 SPRING GARDEN TO MUMFORD TERM,,0,21120,9343,0,0
1,1,18713032,1 SPRING GARDEN TO MUMFORD TERM,,0,21142,9343,0,0
1,1,18713033,1 SPRING GARDEN TO MUMFORD TERM,,0,21090,9343,0,0
1,1,18713034,1 SPRING GARDEN TO MUMFORD TERM,,0,21109,9343,0,0
1,1,18713035,1 SPRING GARDEN TO MUMFORD TERM,,0,21146,9343,0,0
1,1,18713036,1 SPRING GARDEN TO MUMFORD TERM,,0,21097,9343,0,0
1,1,18713037,1 SPRING GARDEN TO MUMFORD TERM,,0,21120,9343,0,0
1,1,18713038,1 SPRING GARDEN TO MUMFORD TERM,,0,21142,9343,0,0
1,1,18713039,1 SPRING GARDEN TO MUMFORD TERM,,0,21090,9343,0,0
1,1,18713040,1 SPRING GARDEN TO MUMFORD TERM,,0,21109,9343,0,0
1,1,18713041,1 SPRING GARDEN TO MUMFORD TERM,,0,21146,9343,0,0
1,1,18713042,1 SPRING GARDEN TO MUMFORD TERM,,0,21097,9343,0,0
1,1,18713043,1 SPRING GARDEN TO MUMFORD TERM,,0,21120,9343,0,0
1,1,18713044,1 SPRING GARDEN TO MUMFORD TERM,,0,21142,9343,0,0
1,1,18713045,1 SPRING GARDEN TO MUMFORD TERM,,0,21090,9343,0,0
1,1,18713046,1 SPRING GARDEN TO MUMFORD TERM,,0,21109,9343,0,0
1,1,18713047,1 SPRING GARDEN TO MUMFORD TERM,,0,21146,9343,0,0
1,1,18713048,1 SPRING GARDEN TO MUMFORD TERM,,0,21097,9343,0,0
1,1,18713049,1 SPRING GARDEN TO MUMFORD TERM,,0,21120,9343,0,0
1,1,18713050,1 SPRING GARDEN TO MUMFORD TERM,,0,21142,9343,0,0
1,1,18713051,1 SPRING GARDEN TO MUMFORD TERM,,0,21090,9343,0,0
1,1,18713052,1 SPRING GARDEN TO MUMFORD TERM,,0,21109,9343,0,0
1,1,18713053,1 SPRING GARDEN TO MUMFORD TERM,,0,21146,9343,0,0
1,1,18713054,1 SPRING GARDEN TO MUMFORD TERM,,0,21097,9343,0,0
1,1,18713055,1 SPRING GARDEN TO MUMFORD TERM,,0,21120,9343,0,0
1,1,18713056,1 SPRING GARDEN TO MUMFORD TERM,,0,21142,9343,0,0
1,1,18713057,1 SPRING GARDEN TO MUMFORD TERM,,0,21090,9343,0,0
1,1,18713058,1 SPRING GARDEN TO MUMFORD TERM,,0,21109,9343,0,0
1,1,18713059,1 SPRING GARDEN TO MUMFORD TERM,,0,21146,9343,0,0
1,1,18713060,1 SPRING GARDEN TO MUMFORD TERM,,0,21097,9343,0,0
1,1,18713061,1 SPRING GARDEN TO MUMFORD TERM,,0,21120,9343,0,0
1,1,18713062,1 SPRING GARDEN TO MUMFORD TERM,,0,21142,9343,0,0
1,1,18713063,1 SPRING GARDEN TO MUMFORD TERM,,0,21090,9343,0,0
1,1,18713064,1 SPRING GARDEN TO MUMFORD TERM,,0,21109,9343,0,0
1,1,18713065,1 SPRING GARDEN TO MUMFORD TERM,,0,21146,9343,0,0
1,1,18713066,1 SPRING GARDEN TO MUMFORD TERM,,0,21097,9343,0,0
1,1,18713067,1 SPRING GARDEN TO MUMFORD TERM,,0,21120,9343,0,0
1,1,18713068,1 SPRING GARDEN TO MUMFORD TERM,,0,21142,9343,0,0
1,1,18713069,1 SPRING GARDEN TO MUMFORD TERM,,0,21090,9343,0,0
1,1,18713070,1 SPRING GARDEN TO MUMFORD TERM,,0,21109,9343,0,0
1,1,18713071,1 SPRING GARDEN TO MUMFORD TERM,,0,21146,9343,0,0
1,1,18713072,1 SPRING GARDEN TO MUMFORD TERM,,0,21097,9343,0,0
1,1,18713073,1 SPRING GARDEN TO MUMFORD TERM,,0,21120,9343,0,0
1,1,18713074,1 SPRING GARDEN TO MUMFORD TERM,,0,21142,9343,0,0
1,1,18713075,1 SPRING GARDEN TO MUMFORD TERM,,0,21090,9343,0,0
1,1,18713079,1 SPRING GARDEN TO MUMFORD TERM,,0,21109,9343,0,0
1,1,18713080,1 SPRING GARDEN TO MUMFORD TERM,,0,21146,9343,0,0
1,1,18713081,1 SPRING GARDEN TO MUMFORD TERM,,0,21097,9343,0,0
1,1,18713082,1 SPRING GARDEN TO MUMFORD TERM,,0,21120,9343,0,0
1,1,18713083,1 SPRING GARDEN TO MUMFORD TERM,,0,21142,9343,0,0
1,1,18713085,1 SPRING GARDEN TO MUMFORD TERM,,0,21090,9343,0,0
1,1,18713084,1 SPRING GARDEN TO MUMFORD TERM,,0,21109,9343,0,0
1,1,18713086,1 SPRING GARDEN TO MUMFORD TERM,,0,21146,9343,0,0
1,1,18713094,1 SPRING GARDEN TO MUMFORD TERM,,0,21097,9343,0,0
1,1,18713076,1 SPRING GARDEN TO MUMFORD TERM,,0,21120,9343,0,0
1,1,18713095,1 SPRING GARDEN TO MUMFORD TERM,,0,21142,9343,0,0
1,1,18713089,1 SPRING GARDEN TO MUMFORD TERM,,0,21090,9343,0,0
1,1,18713091,1 SPRING GARDEN TO MUMFORD TERM,,0,21109,9343,0,0
1,1,18713077,1 SPRING GARDEN TO MUMFORD TERM,,0,21146,9343,0,0
1,1,18713013,1 SPRING GARDEN TO BRIDGE TERM,,1,21090,9456,0,0
1,1,18712946,1 SPRING GARDEN TO BRIDGE TERM,,1,21097,9457,0,0
1,1,18712947,1 SPRING GARDEN TO BRIDGE TERM,,1,21120,9457,0,0
1,1,18712948,1 SPRING GARDEN TO BRIDGE TERM,,1,21142,9457,0,0
1,1,18712949,1 SPRING GARDEN TO BRIDGE TERM,,1,21090,9457,0,0
1,1,18712950,1 SPRING GARDEN TO BRIDGE TERM,,1,21109,9457,0,0
1,1,18712951,1 SPRING GARDEN TO BRIDGE TERM,,1,21146,9457,0,0
1,1,18712952,1 SPRING GARDEN TO BRIDGE TERM,,1,21097,9457,0,0
1,1,18712953,1 SPRING GARDEN TO BRIDGE TERM,,1,21120,9457,0,0
1,1,18712954,1 SPRING GARDEN TO BRIDGE TERM,,1,21142,9457,0,0
1,1,18712955,1 SPRING GARDEN TO BRIDGE TERM,,1,21090,9457,0,0
1,1,18712956,1 SPRING GARDEN TO BRIDGE TERM,,1,21109,9457,0,0
1,1,18712957,1 SPRING GARDEN TO BRIDGE TERM,,1,21146,9457,0,0
1,1,18712958,1 SPRING GARDEN TO BRIDGE TERM,,1,21097,9457,0,0
1,1,18712959,1 SPRING GARDEN TO BRIDGE TERM,,1,21120,9457,0,0
1,1,18712960,1 SPRING GARDEN TO BRIDGE TERM,,1,21142,9457,0,0
1,1,18712961,1 SPRING GARDEN TO BRIDGE TERM,,1,21090,9457,0,0
1,1,18712962,1 SPRING GARDEN TO BRIDGE TERM,,1,21109,9457,0,0
1,1,18712963,1 SPRING GARDEN TO BRIDGE TERM,,1,21146,9457,0,0
1,1,18712964,1 SPRING GARDEN TO BRIDGE TERM,,1,21097,9457,0,0
1,1,18712965,1 SPRING GARDEN TO BRIDGE TERM,,1,21120,9457,0,0
1,1,18712966,1 SPRING GARDEN TO BRIDGE TERM,,1,21142,9457,0,0
1,1,18712967,1 SPRING GARDEN TO BRIDGE TERM,,1,21090,9457,0,0
1,1,18712968,1 SPRING GARDEN TO BRIDGE TERM,,1,21109,9457,0,0
1,1,18712969,1 SPRING GARDEN TO BRIDGE TERM,,1,21146,9457,0,0
1,1,18712970,1 SPRING GARDEN TO BRIDGE TERM,,1,21097,9457,0,0
1,1,18712971,1 SPRING GARDEN TO BRIDGE TERM,,1,21120,9457,0,0
1,1,18712972,1 SPRING GARDEN TO BRIDGE TERM,,1,21142,9457,0,0
1,1,18712973,1 SPRING GARDEN TO BRIDGE TERM,,1,21090,9457,0,0
1,1,18712974,1 SPRING GARDEN TO BRIDGE TERM,,1,21109,9457,0,0
1,1,18712975,1 SPRING GARDEN TO BRIDGE TERM,,1,21146,9457,0,0
1,1,18712976,1 SPRING GARDEN TO BRIDGE TERM,,1,21097,9457,0,0
1,1,18712977,1 SPRING GARDEN TO BRIDGE TERM,,1,21120,9457,0,0
1,1,18712978,1 SPRING GARDEN TO BRIDGE TERM,,1,21142,9457,0,0
1,1,18712979,1 SPRING GARDEN TO BRIDGE TERM,,1,21090,9457,0,0
1,1,18712980,1 SPRING GARDEN TO BRIDGE TERM,,1,21109,9457,0,0
1,1,18712981,1 SPRING GARDEN TO BRIDGE TERM,,1,21146,9457,0,0
1,1,18712982,1 SPRING GARDEN TO BRIDGE TERM,,1,21097,9457,0,0
1,1,18712983,1 SPRING GARDEN TO BRIDGE TERM,,1,21120,9457,0,0
1,1,18712984,1 SPRING GARDEN TO BRIDGE TERM,,1,21142,9457,0,0
1,1,18712985,1 SPRING GARDEN TO BRIDGE TERM,,1,21090,9457,0,0
1,1,18713087,1 SPRING GARDEN TO BRIDGE TERM,,1,21109,9457,0,0
1,1,18712986,1 SPRING GARDEN TO BRIDGE TERM,,1,21146,9457,0,0
1,1,18712987,1 SPRING GARDEN TO BRIDGE TERM,,1,21097,9457,0,0
1,1,18712988,1 SPRING GARDEN TO BRIDGE TERM,,1,21120,9457,0,0
1,1,18712989,1 SPRING GARDEN TO BRIDGE TERM,,1,21142,9457,0,0
1,1,18712990,1 SPRING GARDEN TO BRIDGE TERM,,1,21090,9457,0,0
1,1,18712991,1 SPRING GARDEN TO BRIDGE TERM,,1,21109,9457,0,0
1,1,18712992,1 SPRING GARDEN TO BRIDGE TERM,,1,21146,9457,0,0
1,1,18712993,1 SPRING GARDEN TO BRIDGE TERM,,1,21097,9457,0,0
1,1,18712994,1 SPRING GARDEN TO BRIDGE TERM,,1,21120,9457,0,0
1,1,18712995,1 SPRING GARDEN TO BRIDGE TERM,,1,21142,9457,0,0
1,1,18712996,1 SPRING GARDEN TO BRIDGE TERM,,1,21090,9457,0,0
1,1,18712997,1 SPRING GARDEN TO BRIDGE TERM,,1,21109,9457,0,0
1,1,18712998,1 SPRING GARDEN TO BRIDGE TERM,,1,21146,9457,0,0
1,1,18712999,1 SPRING GARDEN TO BRIDGE TERM,,1,21097,9457,0,0
1,1,18713088,1 SPRING GARDEN TO BRIDGE TERM,,1,21120,9457,0,0
1,1,18713000,1 SPRING GARDEN TO BRIDGE TERM,,1,21142,9457,0,0
1,1,18713001,1 SPRING GARDEN TO BRIDGE TERM,,1,21090,9457,0,0
1,1,18713002,1 SPRING GARDEN TO BRIDGE TERM,,1,21109,9457,0,0
1,1,18713003,1 SPRING GARDEN TO BRIDGE TERM,,1,21146,9457,0,0
1,1,18713078,1 SPRING GARDEN TO BRIDGE TERM,,1,21097,9457,0,0
1,1,18713004,1 SPRING GARDEN TO BRIDGE TERM,,1,21120,9457,0,0
1,1,18713005,1 SPRING GARDEN TO BRIDGE TERM,,1,21142,9457,0,0
1,1,18713006,1 SPRING GARDEN TO BRIDGE TERM,,1,21090,9457,0,0
1,1,18713007,1 SPRING GARDEN TO BRIDGE TERM,,1,21109,9457,0,0
1,1,18713008,1 SPRING GARDEN TO BRIDGE TERM,,1,21146,9457,0,0
1,1,18713009,1 SPRING GARDEN TO BRIDGE TERM,,1,21097,9457,0,0
1,1,18713010,1 SPRING GARDEN TO BRIDGE TERM,,1,21120,9457,0,0
1,1,18713011,1 SPRING GARDEN TO BRIDGE TERM,,1,21142,9457,0,0
1,1,18713012,1 SPRING GARDEN TO BRIDGE TERM,,1,21090,9457,0,0
1,1,18713090,1 SPRING GARDEN TO BRIDGE TERM,,1,21109,9457,0,0
1,1,18713014,1 SPRING GARDEN TO BRIDGE TERM,,1,21146,9457,0,0
1,1,18713092,1 SPRING GARDEN TO BRIDGE TERM,,1,21097,9457,0,0
1,1,18713015,1 SPRING GARDEN TO BRIDGE TERM,,1,21120,9457,0,0
1,1,18713096,1 SPRING GARDEN TO BRIDGE TERM,,1,21142,9457,0,0
1,1,18713097,1 SPRING GARDEN TO BRIDGE TERM,,1,21090,9457,0,0
10,1,18712019,10 DALHOUSIE VIA SPRING GARDEN,,0,21098,9345,0,0
10,1,18712088,10 DALHOUSIE VIA SPRING GARDEN,,0,21124,9345,0,0
10,1,18712020,10 DALHOUSIE VIA SPRING GARDEN,,0,21113,9345,0,0
10,1,18712087,10 DALHOUSIE VIA SPRING GARDEN,,0,21155,9345,0,0
10,1,18712021,10 DALHOUSIE VIA SPRING GARDEN,,0,21098,9345,0,0
10,1,18712054,10 DALHOUSIE VIA SPRING GARDEN,,0,21124,9345,0,0
10,1,18712022,10 DALHOUSIE VIA SPRING GARDEN,,0,21113,9345,0,0
10,1,18712084,10 DALHOUSIE VIA SPRING GARDEN,,0,21155,9345,0,0
10,1,18712023,10 DALHOUSIE VIA SPRING GARDEN,,0,21098,9345,0,0
10,1,18712074,10 DALHOUSIE VIA SPRING GARDEN,,0,21124,9345,0,0
10,1,18712024,10 DALHOUSIE VIA SPRING GARDEN,,0,21113,9345,0,0
10,1,18712075,10 DALHOUSIE VIA SPRING GARDEN,,0,21155,9345,0,0
10,1,18712025,10 DALHOUSIE VIA SPRING GARDEN,,0,21098,9345,0,0
10,1,18712076,10 DALHOUSIE VIA SPRING GARDEN,,0,21124,9345,0,0
10,1,18712026,10 DALHOUSIE VIA SPRING GARDEN,,0,21113,9345,0,0
10,1,18712077,10 DALHOUSIE VIA SPRING GARDEN,,0,21155,9345,0,0
10,1,18712027,10 DALHOUSIE VIA SPRING GARDEN,,0,21098,9345,0,0
10,1,18712078,10 DALHOUSIE VIA SPRING GARDEN,,0,21124,9345,0,0
10,1,18712028,10 DALHOUSIE VIA SPRING GARDEN,,0,21113,9345,0,0
10,1,18712079,10 DALHOUSIE VIA SPRING GARDEN,,0,21155,9345,0,0
10,1,18712029,10 DALHOUSIE VIA SPRING GARDEN,,0,21098,9345,0,0
10,1,18712080,10 DALHOUSIE VIA SPRING GARDEN,,0,21124,9345,0,0
10,1,18712030,10 DALHOUSIE VIA SPRING GARDEN,,0,21113,9345,0,0
10,1,18712081,10 DALHOUSIE VIA SPRING GARDEN,,0,21155,9345,0,0
10,1,18712031,10 DALHOUSIE VIA SPRING GARDEN,,0,21098,9345,0,0
10,1,18712082,10 DALHOUSIE VIA SPRING GARDEN,,0,21124,9345,0,0
10,1,18712032,10 DALHOUSIE VIA SPRING GARDEN,,0,21113,9345,0,0
10,1,18712083,10 DALHOUSIE VIA SPRING GARDEN,,0,21155,9345,0,0
10,1,18712033,10 DALHOUSIE VIA SPRING GARDEN,,0,21098,9345,0,0
10,1,18712059,10 DALHOUSIE VIA SPRING GARDEN,,0,21124,9345,0,0
10,1,18712034,10 DALHOUSIE VIA SPRING GARDEN,,0,21113,9345,0,0
10,1,18712058,10 DALHOUSIE VIA SPRING GARDEN,,0,21155,9345,0,0
10,1,18712035,10 DALHOUSIE VIA SPRING GARDEN,,0,21098,9345,0,0
10,1,18712057,10 DALHOUSIE VIA SPRING GARDEN,,0,21124,9345,0,0
10,1,18712036,10 DALHOUSIE VIA SPRING GARDEN,,0,21113,9345,0,0
10,1,18712056,10 DALHOUSIE VIA SPRING GARDEN,,0,21155,9345,0,0
10,1,18712090,10 DALHOUSIE VIA SPRING GARDEN,,0,21098,9345,0,0
10,1,18712092,10 BRIDGE TERMINAL,,0,21124,9348,0,0
10,1,18712018,10 WESTPHAL ONLY,,1,21098,9458,0,0
10,1,18712089,10 WESTPHAL VIA MICMAC,,1,21124,9459,0,0
10,1,18712093,10 WESTPHAL VIA MICMAC,,1,21113,9460,0,0
10,1,18712086,10 WESTPHAL VIA MICMAC,,1,21155,9460,0,0
10,1,18712037,10 WESTPHAL VIA MICMAC,,1,21098,9460,0,0
10,1,18712055,10 WESTPHAL VIA MICMAC,,1,21124,9460,0,0
10,1,18712038,10 WESTPHAL VIA MICMAC,,1,21113,9460,0,0
10,1,18712085,10 WESTPHAL VIA MICMAC,,1,21155,9460,0,0
10,1,18712039,10 WESTPHAL VIA MICMAC,,1,21098,9460,0,0
10,1,18712060,10 WESTPHAL VIA MICMAC,,1,21124,9460,0,0
10,1,18712040,10 WESTPHAL VIA MICMAC,,1,21113,9460,0,0
10,1,18712061,10 WESTPHAL VIA MICMAC,,1,21155,9460,0,0
10,1,18712041,10 WESTPHAL VIA MICMAC,,1,21098,9460,0,0
10,1,18712062,10 WESTPHAL VIA MICMAC,,1,21124,9460,0,0
10,1,18712042,10 WESTPHAL VIA MICMAC,,1,21113,9460,0,0
10,1,18712063,10 WESTPHAL VIA MICMAC,,1,21155,9460,0,0
10,1,18712043,10 WESTPHAL VIA MICMAC,,1,21098,9460,0,0
10,1,18712064,10 WESTPHAL VIA MICMAC,,1,21124,9460,0,0
10,1,18712044,10 WESTPHAL VIA MICMAC,,1,21113,9460,0,0
10,1,18712065,10 WESTPHAL VIA MICMAC,,1,21155,9460,0,0
10,1,18712045,10 WESTPHAL VIA MICMAC,,1,21098,9460,0,0
10,1,18712066,10 WESTPHAL VIA MICMAC,,1,21124,9460,0,0
10,1,18712046,10 WESTPHAL VIA MICMAC,,1,21113,9460,0,0
10,1,18712067,10 WESTPHAL VIA MICMAC,,1,21155,9460,0,0
10,1,18712047,10 WESTPHAL VIA MICMAC,,1,21098,9460,0,0
10,1,18712068,10 WESTPHAL VIA MICMAC,,1,21124,9460,0,0
10,1,18712048,10 WESTPHAL VIA MICMAC,,1,21113,9460,0,0
10,1,18712069,10 WESTPHAL VIA MICMAC,,1,21155,9460,0,0
10,1,18712049,10 WESTPHAL VIA MICMAC,,1,21098,9460,0,0
10,1,18712070,10 WESTPHAL VIA MICMAC,,1,21124,9460,0,0
10,1,18712050,10 WESTPHAL VIA MICMAC,,1,21113,9460,0,0
10,1,18712071,10 WESTPHAL VIA MICMAC,,1,21155,9460,0,0
10,1,18712051,10 WESTPHAL VIA MICMAC,,1,21098,9460,0,0
10,1,18712072,10 WESTPHAL VIA MICMAC,,1,21124,9460,0,0
10,1,18712052,10 WESTPHAL VIA MICMAC,,1,21113,9460,0,0
10,1,18712073,10 WESTPHAL VIA MICMAC,,1,21155,9460,0,0
10,1,18712053,10 WESTPHAL VIA MICMAC,,1,21098,9460,0,0
10,1,18712091,10 WESTPHAL VIA MICMAC,,1,21124,9460,0,0
14,1,18712139,14 SCOTIA SQ VIA SAINT MARYS,,0,21088,9356,0,0
14,1,18712119,14 SCOTIA SQ VIA SAINT MARYS,,0,21138,9356,0,0
14,1,18712120,14 SCOTIA SQ VIA SAINT MARYS,,0,21174,9356,0,0
14,1,18712121,14 SCOTIA SQ VIA SAINT MARYS,,0,21091,9356,0,0
14,1,18712122,14 SCOTIA SQ VIA SAINT MARYS,,0,21088,9356,0,0
14,1,18712123,14 SCOTIA SQ VIA SAINT MARYS,,0,21138,9356,0,0
14,1,18712124,14 SCOTIA SQ VIA SAINT MARYS,,0,21174,9356,0,0
14,1,18712125,14 SCOTIA SQ VIA SAINT MARYS,,0,21091,9356,0,0
14,1,18712126,14 SCOTIA SQ VIA SAINT MARYS,,0,21088,9356,0,0
14,1,18712127,14 SCOTIA SQ VIA SAINT MARYS,,0,21138,9356,0,0
14,1,18712128,14 SCOTIA SQ VIA SAINT MARYS,,0,21174,9356,0,0
14,1,18712129,14 SCOTIA SQ VIA SAINT MARYS,,0,21091,9356,0,0
14,1,18712130,14 SCOTIA SQ VIA SAINT MARYS,,0,21088,9356,0,0
14,1,18712131,14 SCOTIA SQ VIA SAINT MARYS,,0,21138,9356,0,0
14,1,18712132,14 SCOTIA SQ VIA SAINT MARYS,,0,21174,9356,0,0
14,1,18712133,14 SCOTIA SQ VIA SAINT MARYS,,0,21091,9356,0,0
14,1,18712134,14 SCOTIA SQ VIA SAINT MARYS,,0,21088,9356,0,0
14,1,18712135,14 SCOTIA SQ VIA SAINT MARYS,,0,21138,9356,0,0
14,1,18712138,14 MUMFORD TERMINAL,,0,21174,9357,0,0
14,1,18712136,14 LEIBLIN PARK,,1,21138,9473,0,0
14,1,18712102,14 LEIBLIN PARK,,1,21174,9473,0,0
14,1,18712103,14 LEIBLIN PARK,,1,21091,9472,0,0
14,1,18712104,14 LEIBLIN PARK,,1,21088,9472,0,0
14,1,18712105,14 LEIBLIN PARK,,1,21138,9472,0,0
14,1,18712106,14 LEIBLIN PARK,,1,21174,9472,0,0
14,1,18712107,14 LEIBLIN PARK,,1,21091,9472,0,0
14,1,18712108,14 LEIBLIN PARK,,1,21088,9472,0,0
14,1,18712109,14 LEIBLIN PARK,,1,21138,9472,0,0
14,1,18712110,14 LEIBLIN PARK,,1,21174,9472,0,0
14,1,18712111,14 LEIBLIN PARK,,1,21091,9472,0,0
14,1,18712112,14 LEIBLIN PARK,,1,21088,9472,0,0
14,1,18712113,14 LEIBLIN PARK,,1,21138,9472,0,0
14,1,18712114,14 LEIBLIN PARK,,1,21174,9472,0,0
14,1,18712115,14 LEIBLIN PARK,,1,21091,9472,0,0
14,1,18712116,14 LEIBLIN PARK,,1,21088,9472,0,0
14,1,18712117,14 LEIBLIN PARK,,1,21138,9472,0,0
14,1,18712118,14 LEIBLIN PARK,,1,21174,9472,0,0
14,1,18712137,14 LEIBLIN PARK,,1,21091,9472,0,0
2,1,18713532,2 WATER ST TERMINAL VIA NORTH,,0,21100,9366,0,0
2,1,18713533,2 WATER ST TERMINAL VIA NORTH,,0,21105,9366,0,0
2,1,18713534,2 WATER ST TERMINAL VIA NORTH,,0,21100,9366,0,0
2,1,18713535,2 WATER ST TERMINAL VIA NORTH,,0,21084,9366,0,0
2,1,18713576,2 WATER ST TERMINAL VIA NORTH,,0,21127,9366,0,0
2,1,18713577,2 WATER ST TERMINAL VIA NORTH,,0,21185,9366,0,0
2,1,18713578,2 WATER ST TERMINAL VIA NORTH,,0,21105,9366,0,0
2,1,18713536,2 WATER ST TERMINAL VIA NORTH,,0,21144,9366,0,0
2,1,18713537,2 WATER ST TERMINAL VIA NORTH,,0,21156,9366,0,0
2,1,18713538,2 WATER ST TERMINAL VIA NORTH,,0,21100,9366,0,0
2,1,18713539,2 WATER ST TERMINAL VIA NORTH,,0,21084,9366,0,0
2,1,18713540,2 WATER ST TERMINAL VIA NORTH,,0,21127,9366,0,0
2,1,18713541,2 WATER ST TERMINAL VIA NORTH,,0,21185,9366,0,0
2,1,18713542,2 WATER ST TERMINAL VIA NORTH,,0,21105,9366,0,0
2,1,18713543,2 WATER ST TERMINAL VIA NORTH,,0,21144,9366,0,0
2,1,18713544,2 WATER ST TERMINAL VIA NORTH,,0,21156,9366,0,0
2,1,18713545,2 WATER ST TERMINAL VIA NORTH,,0,21100,9366,0,0
2,1,18713546,2 WATER ST TERMINAL VIA NORTH,,0,21084,9366,0,0
2,1,18713547,2 WATER ST TERMINAL VIA NORTH,,0,21127,9366,0,0
2,1,18713548,2 WATER ST TERMINAL VIA NORTH,,0,21185,9366,0,0
2,1,18713549,2 WATER ST TERMINAL VIA NORTH,,0,21105,9366,0,0
2,1,18713550,2 WATER ST TERMINAL VIA NORTH,,0,21144,9366,0,0
2,1,18713551,2 WATER ST TERMINAL VIA NORTH,,0,21156,9366,0,0
2,1,18713552,2 WATER ST TERMINAL VIA NORTH,,0,21100,9366,0,0
2,1,18713553,2 WATER ST TERMINAL VIA NORTH,,0,21084,9366,0,0
2,1,18713554,2 WATER ST TERMINAL VIA NORTH,,0,21127,9366,0,0
2,1,18713555,2 WATER ST TERMINAL VIA NORTH,,0,21185,9366,0,0
2,1,18713556,2 WATER ST TERMINAL VIA NORTH,,0,21105,9366,0,0
2,1,18713557,2 WATER ST TERMINAL VIA NORTH,,0,21144,9366,0,0
2,1,18713558,2 WATER ST TERMINAL VIA NORTH,,0,21156,9366,0,0
2,1,18713559,2 WATER ST TERMINAL VIA NORTH,,0,21100,9366,0,0
2,1,18713560,2 WATER ST TERMINAL VIA NORTH,,0,21084,9366,0,0
2,1,18713561,2 WATER ST TERMINAL VIA NORTH,,0,21127,9366,0,0
2,1,18713562,2 WATER ST TERMINAL VIA NORTH,,0,21185,9366,0,0
2,1,18713563,2 WATER ST TERMINAL VIA NORTH,,0,21105,9366,0,0
2,1,18713564,2 WATER ST TERMINAL VIA NORTH,,0,21144,9366,0,0
2,1,18713565,2 WATER ST TERMINAL VIA NORTH,,0,21156,9366,0,0
2,1,18713566,2 WATER ST TERMINAL VIA NORTH,,0,21100,9366,0,0
2,1,18713567,2 WATER ST TERMINAL VIA NORTH,,0,21084,9366,0,0
2,1,18713568,2 WATER ST TERMINAL VIA NORTH,,0,21127,9366,0,0
2,1,18713569,2 WATER ST TERMINAL VIA NORTH,,0,21185,9366,0,0
2,1,18713570,2 WATER ST TERMINAL VIA NORTH,,0,21105,9366,0,0
2,1,18713571,2 WATER ST TERMINAL VIA NORTH,,0,21144,9366,0,0
2,1,18713572,2 WATER ST TERMINAL VIA NORTH,,0,21156,9366,0,0
2,1,18713573,2 WATER ST TERMINAL VIA NORTH,,0,21100,9366,0,0
2,1,18713574,2 WATER ST TERMINAL VIA NORTH,,0,21084,9366,0,0
2,1,18713575,2 WATER ST TERMINAL VIA NORTH,,0,21089,9366,0,0
2,1,18713579,2 WATER ST TERMINAL VIA NORTH,,0,21105,9366,0,0
2,1,18713580,2 WATER ST TERMINAL VIA NORTH,,0,21156,9366,0,0
2,1,18713581,2 WATER ST TERMINAL VIA NORTH,,0,21084,9366,0,0
2,1,18713582,2 WATER ST TERMINAL VIA NORTH,,0,21168,9366,0,0
2,1,18713583,2 WATER ST TERMINAL VIA NORTH,,0,21185,9366,0,0
2,1,18713584,2 WATER ST TERMINAL VIA NORTH,,0,21217,9366,0,0
2,1,18713585,2 WATER ST TERMINAL VIA NORTH,,0,21105,9366,0,0
2,1,18713586,2 WATER ST TERMINAL VIA NORTH,,0,21168,9366,0,0
2,1,18713587,2 WATER ST TERMINAL VIA NORTH,,0,21166,9366,0,0
2,1,18713588,2 WATER ST TERMINAL VIA NORTH,,0,21218,9366,0,0
2,1,18713589,2 WATER ST TERMINAL VIA NORTH,,0,21217,9366,0,0
2,1,18713590,2 LACEWOOD TERMINAL VIA MAIN AVE,,1,21105,9482,0,0
2,1,18713591,2 LACEWOOD TERMINAL VIA MAIN AVE,,1,21100,9482,0,0
2,1,18713592,2 LACEWOOD TERMINAL VIA MAIN AVE,,1,21105,9482,0,0
2,1,18713593,2 LACEWOOD TERMINAL VIA MAIN AVE,,1,21144,9482,0,0
